Anomaly ID,Date,Start Time,Anomaly description,2-butanone (Trace Contaminants),Acetaldehyde (Trace Contaminants),Aux Cabin Fan #1 (L1),Aux Cabin Fan #2 (L1),bank1 Amps (Subfloor),bank2 Amps (Subfloor),bank3 Amps (Subfloor),bank4 Amps (Subfloor),Cabin Temperature (L1),Cabin Temperature (L2),Crew Quarters Humidity (Crew),Crew Quarters Radiation (Crew),Dichloromethane (Trace Contaminants),DMCPS (Trace Contaminants),Ethanol (Trace Contaminants),Ethyl Acetate (Trace Contaminants),Fuel Cell #1 Current (Subfloor),Fuel Cell #1 PQM (Subfloor),Fuel Cell #1 Stack Outlet Temp (Subfloor),Fuel Cell #2 Current (Subfloor),Fuel Cell #2 PQM (Subfloor),Fuel Cell #2 Stack Outlet Temp (Subfloor),H2O (Crew),H2O pH,HMCTS (Trace Contaminants),Humidity (L1),Humidity (L2),Main Cabin Fan #1 (L1),Main Cabin Fan #2 (L1),m-p Xylenes (Trace Contaminants),n_Butanol (Trace Contaminants),OMCTS (Trace Contaminants),o-Xylene (Trace Contaminants),ppCO2 (L1),ppCO2 (L2),ppH2 (L1),ppH2 (L2),ppH2O (L1),ppH2O (L2),ppN2 (L1),ppN2 (L2),ppO2 (L1),ppO2 (L2),Pressure (L1),Pressure (L2),Radiation (L1),Radiation (L2),Toluene (Trace Contaminants),Total Cabin Pressure (L1),Total Cabin Pressure (L2),Trimethylsilanol (Trace Contaminants),WRS Valve Flow (L2),Signature,Final Root Cause,Potential Risks,Actions Taken,End Date,End Time,Affected Susbystems
146,11/26/2016,12:45:48 AM,Humidity in cabin is above normal range 15 mm Hg,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0001,0001,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,Humidity (L1) Exceeds Upper Warning Limit;Humidity (L2) Exceeds Upper Warning Limit,Filter has debris,Health hazards and equipment damage if humidity is above safety range,Inspect and remove debris from filter,11/26/2016,1:11:34 AM,FDA (TCCS);Main Cabin Fans (CCAA);Auxiliary Cabin Fans (TCCS);ECLSS Vents
147,1/26/2011,8:45:10 PM,Humidity in cabin is below normal range ,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,1000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,Humidity (L1) Exceeds Lower Warning Limit;Humidity (L2) Exceeds Lower Warning Limit,Air flow direction on Zeolite filter is not matched with FDA flow direction,Health hazards and equipment damage if humidity is above safety range,Replace Zeolite filter 5A,1/26/2011,9:53:25 PM,FDA (TCCS);Main Cabin Fans (CCAA);Auxiliary Cabin Fans (TCCS);ECLSS Vents
148,6/25/2019,7:33:19 AM,Humidity in cabin is fluctuating greatly within normal range 10 +/- 5 mmHg,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0001,0001,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,Humidity (L1) Exceeds Upper Warning Limit;Humidity (L2) Exceeds Upper Warning Limit,Zeolite filters are oversaturated (13X removes humidity;5A removes CO2),Health hazards and equipment damage if humidity is above safety range,Inspect and remove debris from filter,6/25/2019,7:48:09 AM,FDA (TCCS);Main Cabin Fans (CCAA);Auxiliary Cabin Fans (TCCS);ECLSS Vents
149,4/14/2008,7:45:24 PM,Filters are not being regenerated,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,1000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppCO2 (L1) Exceeds Lower Warning Limit;ppCO2 (L2) Exceeds Lower Warning Limit,Quick Disconnect are not secured on ZRU,Sabatier cannot function properly without ZRU,Snap QD back into place;verifying with audible click and lightly tugging at the hose,4/14/2008,7:56:30 PM,Sabatier panel
150,2/18/2018,11:29:28 PM,Filters are not being regenerated,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,1000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppCO2 (L1) Exceeds Lower Warning Limit;ppCO2 (L2) Exceeds Lower Warning Limit,Air flow direction on Zeolite filter is not matched with FDA flow direction,Sabatier cannot function properly without ZRU,Reconnect power cables from ZRU to Sabatier,2/18/2018,12:06:12 AM,Sabatier panel
151,11/18/2010,12:57:53 PM,Filters are not being regenerated,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,1000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppCO2 (L1) Exceeds Lower Warning Limit;ppCO2 (L2) Exceeds Lower Warning Limit,ZRU power switch is not 'FULL',Sabatier cannot function properly without ZRU,Verify ZRU power is set 'FULL',11/18/2010,1:47:25 PM,Sabatier panel
152,5/23/2003,11:25:52 AM,Filters are not being regenerated,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,1000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppCO2 (L1) Exceeds Lower Warning Limit;ppCO2 (L2) Exceeds Lower Warning Limit,Power cable is disconnected from sabatier to ZRU,Sabatier cannot function properly without ZRU,Connect power cable from sabatier to ZRU,5/23/2003,12:25:38 PM,Sabatier panel
153,6/8/2013,1:32:01 AM,Filters are not being regenerated,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,1000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppCO2 (L1) Exceeds Lower Warning Limit;ppCO2 (L2) Exceeds Lower Warning Limit,Zeolite filters are oversaturated (13X removes humidity;5A removes CO2),Health hazards and equipment damage if humidity is above safety range,Regenerate filters by connecting/setting up ZRU to expose filters to heat and a vacuum;perform procedure 3.103,,,Sabatier panel
154,11/5/2002,7:14:01 AM,ZRU is not powering on,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,1000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppCO2 (L1) Exceeds Lower Warning Limit;ppCO2 (L2) Exceeds Lower Warning Limit,Quick Disconnect are not secured on ZRU,Health hazards if CO2 level above safety range,Reconnect power cables from ZRU to Sabatier,11/5/2002,8:01:15 AM,Sabatier panel
155,7/10/2009,3:43:29 PM,ZRU is not powering on,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,1000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppCO2 (L1) Exceeds Lower Warning Limit;ppCO2 (L2) Exceeds Lower Warning Limit,Air flow direction on Zeolite filter is not matched with FDA flow direction,Could require use of simluated LiOH canister for emergency CO2 removal,Inspect and remove debris from hose connecting ZRU,7/10/2009,4:14:44 PM,Sabatier panel
156,11/16/2015,1:50:36 AM,ZRU is not powering on,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,1000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppCO2 (L1) Exceeds Lower Warning Limit;ppCO2 (L2) Exceeds Lower Warning Limit,ZRU power switch is not 'FULL',Excess water capor in cabin could effect operating equiptment,Verify ZRU power is set 'FULL',11/16/2015,2:27:10 AM,Sabatier panel
157,8/15/2008,2:25:44 PM,ZRU is not powering on,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,1000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppCO2 (L1) Exceeds Lower Warning Limit;ppCO2 (L2) Exceeds Lower Warning Limit,Power cable is disconnected from sabatier to ZRU,Sabatier cannot function properly without the reactants/products from ZRU,Connect power cable from sabatier to ZRU,8/15/2008,3:28:05 PM,Sabatier panel
158,12/8/2016,1:41:05 AM,Oxygen Generation System failure to supply normal levels of O2,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,Overboard leak,General health hazards to crew if O2 levels are not within range,Activate component and notify MCC,12/8/2016,2:31:55 AM,Emergency O2 system;Liquid O2 bottles
159,8/31/2012,12:23:54 AM,Oxygen Generation System failure to supply normal levels of O3,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,Zeolite filters are not filtering CO2;resulting in below normal levels of O2,General health hazards to crew if O2 levels are not within range,Check Zeolite filters and N2 ballast tank to confirm optimal performance of repsective systems,8/31/2012,1:22:22 AM,Emergency O2 system;Liquid O2 bottles
160,7/18/2004,3:39:36 AM,Oxygen Generation System failure to supply normal levels of O4,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,SPE O2 accumulation module is not pressurizing O2 to higher psi to vent,General health hazards to crew if O2 levels are not within range,Inspect Component to verify active or deactive by checking for blinking light (blinking=active) and power swtich 'ON'/'OFF',7/18/2004,4:39:22 AM,Emergency O2 system;Liquid O2 bottles
161,5/28/2011,3:40:45 PM,Oxygen Generation System failure to supply normal levels of O5,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,H2/O2 Seperator CPU to malfunctioning,General health hazards to crew if O2 levels are not within range,Inspect Component to verify active or deactive by checking for blinking light (blinking=active) and power swtich 'ON'/'OFF',5/28/2011,4:41:57 PM,Emergency O2 system;Liquid O2 bottles
162,7/12/2012,11:31:21 PM,Oxygen Generation System failure to supply normal levels of O6,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,Off-gasing agents are above limits specified in TCCS,General health hazards to crew if O2 levels are not within range,Contact MCC,7/12/2012,12:34:34 AM,Emergency O2 system;Liquid O2 bottles
163,10/25/2004,10:38:04 PM,Oxygen Generation System failure to supply normal levels of O7,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,Emergency O2 bottle is visibly damaged,General health hazards to crew if O2 levels are not within range,Follow procedure 3.106;Replace Emergency O2 bottle with secondary bottle by following procedure 3.107;Follow procedure 3.105,10/25/2004,10:54:46 PM,Emergency O2 system;Liquid O2 bottles
164,1/5/2007,2:08:18 PM,Oxygen Generation System sensor reads below than normal levels of O2,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,Emergency O2 bottle is empty,General health hazards to crew if O2 levels are not within range,Follow procedure 3.106;Replace Emergency O2 bottle with secondary bottle by following procedure 3.107;Follow procedure 3.105,1/5/2007,2:43:00 PM,Emergency O2 system;Liquid O2 bottles
165,2/14/2012,12:51:42 PM,Oxygen Generation System sensor reads below than normal levels of O3,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,Faulty sensor,Changes in measurement levels may go undetected,Replace faulty sensor,2/14/2012,1:35:37 PM,Emergency O2 system;Liquid O2 bottles
166,10/18/2018,2:38:24 PM,O2 bottle flow is oscillating within needed cabin O2 range,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,1000,1000,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Warning Limit;ppO2 (L2) Exceeds Lower Warning Limit,Emergency O2 bottle is visibly damaged,General health hazards to crew if O2 levels are not within range,Follow procedure 3.106;Replace Emergency O2 bottle with secondary bottle by following procedure 3.107;Follow procedure 3.105,10/18/2018,3:36:43 PM,Emergency O2 system;Liquid O2 bottles
167,7/27/2019,6:35:43 PM,O2 bottle flow is oscillating within needed cabin O2 range,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,H2/O2 Seperator CPU to malfunctioning,General health hazards to crew if O2 levels are not within range,Contact MCC,7/27/2019,6:51:33 PM,Emergency O2 system;Liquid O2 bottles
168,3/14/2003,4:06:49 AM,O2 bottle flow is oscillating within needed cabin O2 range,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,SPE O2 accumulation module is not pressurizing O2 to higher psi to vent,General health hazards to crew if O2 levels are not within range,Follow procedure 3.106;Replace Emergency O2 bottle with secondary bottle by following procedure 3.107;Follow procedure 3.105,3/14/2003,5:22:16 AM,Emergency O2 system;Liquid O2 bottles
169,9/13/2009,2:11:20 AM,O2 bottle flow is oscillating within needed cabin O2 range,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,Zeolite filters are not filtering CO2;resulting in below normal levels of O2,General health hazards to crew if O2 levels are not within range,Follow procedure 3.103,9/13/2009,2:47:20 AM,Emergency O2 system;Liquid O2 bottles
170,1/17/2006,12:30:23 AM,O2 bottle flow is oscillating within needed cabin O2 range,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,N2 ballast tank is not regulating 80/20 ratio N2/O2,General health hazards to crew if O2 levels are not within range,Follow 3.115,1/17/2006,12:48:49 AM,Emergency O2 system;Liquid O2 bottles
171,10/30/2002,1:17:11 PM,Oxygen levels in cabin are more than nominal,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,Emergency O2 bottle is empty,General health hazards to crew if O2 levels are not within range,Activate component and notify MCC,10/30/2002,1:29:51 PM,Emergency O2 system;Liquid O2 bottles
172,7/31/2007,11:06:52 PM,Oxygen levels in cabin are more than nominal,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,Zeolite filters are not filtering CO2;resulting in below normal levels of O2,Can overload CDRA system,Replace Emergency O2 bottle with secondary bottle,7/31/2007,11:30:20 PM,Emergency O2 system;Liquid O2 bottles
173,6/2/2014,12:14:07 PM,Oxygen levels in cabin are more than nominal,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,N2 ballast tank is not regulating 80/20 ratio N2/O2,Create risk of chemical reactions on board if excess off-gasing is also occuring,Follow 3.115,6/2/2014,12:35:17 PM,Emergency O2 system;Liquid O2 bottles
174,6/11/2019,10:10:16 PM,Oxygen levels in cabin are more than nominal,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,SPE O2 accumulation module is not pressurizing O2 to higher psi to vent,General health hazards to crew if O2 levels are not within range,Follow procedure 3.106;Replace Emergency O2 bottle with secondary bottle by following procedure 3.107;Follow procedure 3.105,6/11/2019,10:36:12 PM,Emergency O2 system;Liquid O2 bottles
175,12/16/2009,7:24:23 PM,Oxygen levels in cabin are more than nominal,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,H2/O2 Seperator CPU to malfunctioning,General health hazards to crew if O2 levels are not within range,Contact MCC,12/16/2009,8:41:08 PM,Emergency O2 system;Liquid O2 bottles
176,4/8/2011,2:51:48 PM,Oxygen levels in cabin are more than nominal,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,Off-gasing agents are above limits specified in TCCS,General health hazards to crew if O2 levels are not within range,Contact MCC,4/8/2011,3:38:18 PM,Emergency O2 system;Liquid O2 bottles
177,2/5/2000,5:48:55 PM,Oxygen levels in cabin are more than nominal,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,Emergency O2 bottle is visibly damaged,General health hazards to crew if O2 levels are not within range,Follow procedure 3.106;Replace Emergency O2 bottle with secondary bottle by following procedure 3.107;Follow procedure 3.105,2/5/2000,6:15:07 PM,Emergency O2 system;Liquid O2 bottles
178,4/6/2002,4:59:31 AM,Overboard leak in cabin atmsophere from O2 levels above nominal values,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0010,0010,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Upper Caution Limit;ppO2 (L2) Exceeds Upper Caution Limit,Zeolite filters are not filtering CO2;resulting in below normal levels of O2,General health hazards to crew if O2 levels are not within range,Activate component and notify MCC,4/6/2002,6:14:59 AM,Emergency O2 system;Liquid O2 bottles
179,6/5/2003,12:57:01 AM,Overboard leak in cabin atmsophere from O2 levels above nominal values,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0100,0100,0000,0000,0000,0000,0000,0000,0000,0000,0000,ppO2 (L1) Exceeds Lower Caution Limit;ppO2 (L2) Exceeds Lower Caution Limit,N2 ballast tank is not regulating 80/20 ratio N2/O2,General health hazards to crew if O2 levels are not within range,Check Zeolite filters and N2 ballast tank to confirm optimal performance of repsective systems;Contact MCC,6/5/2003,1:09:16 AM,Emergency O2 system;Liquid O2 bottles
